feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
s__Bacteria_unclassified_SGB63107	Sex	M	-3.2886412680378	0.366972342353882	59	26	2.43470180871597e-12	6.50065382927165e-10
s__Parvibacter_caecicola	Sex	M	-3.68780863097383	0.502552151555759	59	24	1.05312864174328e-09	9.3728449115152e-08
s__Muribaculum_gordoncarteri	Sex	M	-3.26289448524008	0.443586214785887	59	32	9.85647506093592e-10	9.3728449115152e-08
s__Adlercreutzia_caecimuris	Sex	M	-5.16316931313841	0.714286694588665	59	29	1.59323034648366e-09	1.06348125627785e-07
s__Enterorhabdus_sp_P55	Sex	M	-3.33469187871701	0.501911647781235	59	29	1.44302922072758e-08	7.70577603868527e-07
s__Eggerthellaceae_bacterium	Sex	M	-2.51468864086644	0.410136622094169	59	29	9.8631290061139e-08	4.38909240772069e-06
s__Lactobacillus_intestinalis	Sex	M	-3.90172688622934	0.657443697987603	59	21	2.05072651733601e-07	7.82205685898165e-06
s__GGB75074_SGB102167	Sex	M	-3.91929345329432	0.718881255825237	59	17	1.21326078273719e-06	4.04925786238536e-05
s__GGB80032_SGB42945	Sex	M	-2.55660623706899	0.490652086352233	59	33	2.91122304772332e-06	6.47747128118439e-05
s__Atopobiaceae_bacterium_FL090493	Sex	M	-4.64163378120603	0.890110522037826	59	35	2.86910474118743e-06	6.47747128118439e-05
s__Adlercreutzia_muris	Sex	M	-2.82831496983089	0.539028472461388	59	36	2.55257817032176e-06	6.47747128118439e-05
s__GGB24132_SGB35935	Sex	M	-5.25086258088395	1.00445324909776	59	31	2.73853901935679e-06	6.47747128118439e-05
s__Lactobacillus_johnsonii	Sex	M	-4.01251676946684	0.776641186231205	59	31	3.41262628170505e-06	7.00900936319422e-05
s__Paramuribaculum_intestinale	Sex	M	-3.84304668563299	0.762494860034544	59	25	5.36818761759019e-06	0.000102379006706899
s__bacterium_D16_76	Sex	M	-1.51001373039787	0.322177967235331	59	15	1.8675394962923e-05	0.000329440521041154
s__GGB27876_SGB40310	Sex	M	-2.79721423748884	0.601095028683	59	25	2.09756136992495e-05	0.000329440521041154
s__GGB28310_SGB40880	Sex	M	-2.50223541307416	0.53748857440585	59	41	2.0838220803383e-05	0.000329440521041154
s__GGB24146_SGB35950	Sex	M	-2.79689675663275	0.606780968245488	59	29	2.44477995889475e-05	0.000362642360569388
s__Muribaculum_intestinale	Sex	M	-2.53563548271493	0.557957421551209	59	33	3.05954343265841e-05	0.000414460030729673
s__GGB28766_SGB41418	Sex	M	-3.13732552832674	0.691001725316236	59	18	3.10456951857433e-05	0.000414460030729673
s__Adlercreutzia_mucosicola	Sex	M	-3.02883093640128	0.67599080846532	59	25	3.81135599123957e-05	0.000484586690314746
s__GGB75725_SGB102612	Sex	M	-2.26376523981005	0.512850591946829	59	18	4.78407991008071e-05	0.000580613334541613
s__GGB1503_SGB2082	Genotype	MUT	-2.53778481293033	0.58163410393293	59	29	5.68781943064497e-05	0.000660281646948786
s__GGB27919_SGB40357	Sex	M	-5.69970151196077	1.32032979209252	59	28	6.6534445032457e-05	0.000740195700986084
s__GGB30048_SGB42949	Sex	M	-1.87092231339901	0.452809328041489	59	32	0.000123618319474133	0.00132024365198374
s__Lachnospiraceae_bacterium	Sex	M	-2.23183992828701	0.541868202780382	59	22	0.000129069609779307	0.00132544560811827
s__Faecalibaculum_rodentium	Site	Jejunum	-1.52399720568343	0.373058355915236	59	48	0.000144250973683937	0.00142648185087449
s__GGB28988_SGB41701	Sex	M	-1.62807559673358	0.401712795289044	59	17	0.000160447819120298	0.00152998456089712
s__GGB27919_SGB40357	Genotype	MUT	-5.3013155740031	1.31574055513044	59	28	0.000173423751437711	0.00159669453909893
s__GGB27872_SGB40306	Sex	M	-2.18550229656678	0.556982845192524	59	17	0.000244460782194451	0.00216700654982131
s__GGB30298_SGB43262	Sex	M	-1.90387093317694	0.487532331840932	59	10	0.000259716140802554	0.00216700654982131
s__GGB28317_SGB40889	Sex	M	-2.02901963280072	0.519570486578718	59	13	0.000259658062016471	0.00216700654982131
s__GGB30861_SGB44083	Sex	M	-2.07359979113407	0.540339533502027	59	39	0.000322786545732522	0.0026116365972904
s__GGB1503_SGB2082	Sex	M	-2.22257460431135	0.583662814469949	59	29	0.000354867812911993	0.00278675606022065
s__Clostridiaceae_bacterium	Sex	M	-1.06030529835481	0.281596523987995	59	11	0.000406499819675272	0.00310101291009422
s__GGB79760_SGB63182	Sex	M	-1.65981388168345	0.443653758265666	59	10	0.000438790103510729	0.00316640426046932
s__GGB28849_SGB41516	Genotype	MUT	1.6308641554544	0.435891381478727	59	11	0.00043849955718634	0.00316640426046932
s__GGB75879_SGB103683	Genotype	MUT	-3.03832512607718	0.81424040467856	59	26	0.000452545742186177	0.00317972929378183
s__Lactobacillus_johnsonii	Site	Jejunum	-2.88140634451115	0.773941716402173	59	31	0.00046480663379175	0.00318213772365121
s__Clostridiales_bacterium	Sex	M	-2.96790705472629	0.804888743144467	59	24	0.00052012734526753	0.00347185002966076
s__Lachnospiraceae_bacterium_MD308	Genotype	MUT	2.03858852572662	0.559152759792679	59	31	0.000592409274866552	0.00385788478998462
s__Bacteroides_SGB40318	Sex	M	-3.38560552083739	0.932699160933832	59	29	0.000622672615108104	0.00395841876747295
s__GGB30466_SGB63211	Genotype	MUT	1.45747248578767	0.404570593214788	59	14	0.000678099744222824	0.00421052631877893
s__GGB30861_SGB44083	Site	Jejunum	-1.93155341727675	0.538461407162629	59	39	0.000711188891122698	0.00431562349840365
s__GGB42646_SGB59844	Sex	M	-1.24641825854611	0.350186398841304	59	9	0.000775267462915246	0.00459992027996379
s__GGB28879_SGB43526	Sex	M	-1.77872473888143	0.501753907948379	59	13	0.000810207754781049	0.00470272762014218
s__Muribaculaceae_bacterium	Sex	M	-3.36705333842173	0.959870104097425	59	26	0.000908354051214119	0.00516022407817383
s__Atopobiaceae_bacterium_FL090493	Genotype	MUT	3.00078523274795	0.88701665251179	59	35	0.00132708395600494	0.00738190450527746
s__GGB70852_SGB95305	Genotype	MUT	-4.70315936262721	1.39866485827489	59	28	0.00141094939895087	0.00768823447999758
s__GGB28772_SGB41425	Sex	M	-2.63287503738734	0.78890558777068	59	29	0.00152160551155802	0.00812537343171985
s__GGB28330_SGB40904	Genotype	MUT	2.03850955725346	0.62522174834289	59	11	0.00191181920030338	0.010008935813353
s__Limosilactobacillus_reuteri	Sex	M	-2.06487698645009	0.63840756537719	59	26	0.00206408051301697	0.0104148455820046
s__GGB28981_SGB41694	Genotype	MUT	-0.711113134751153	0.219894967238727	59	10	0.00206736635148406	0.0104148455820046
s__GGB25041_SGB36960	Sex	M	-1.93041686774201	0.601760971982423	59	13	0.0022305283250657	0.0110287233850471
s__Adlercreutzia_caecimuris	Site	Jejunum	-2.27221863542017	0.711803958139059	59	29	0.00233546567342451	0.0113376242691699
s__Atopobiaceae_bacterium_FL090493	Site	Jejunum	-2.8015006773369	0.887016652511789	59	35	0.00257697905142712	0.0121221572134908
s__Hungateiclostridiaceae_bacterium_KB18	Genotype	MUT	2.01534649747743	0.638397332959962	59	12	0.00258787625905983	0.0121221572134908
s__Akkermansia_muciniphila	Site	Jejunum	-3.54749862675066	1.12736133859924	59	41	0.00266509152884533	0.0122686110034776
s__GGB27866_SGB40300	Sex	M	-2.3322865299346	0.756651380096511	59	19	0.00320678323619652	0.0145120529502453
s__GGB27885_SGB40319	Sex	M	-1.50295690980306	0.489018625523239	59	21	0.00328996100745363	0.0146403264831686
s__GGB42598_SGB59794	Sex	M	-3.38750725629202	1.10763397880916	59	26	0.00343451590220531	0.0150330450145708
s__GGB24149_SGB35953	Sex	M	-2.31726617358171	0.773187085305083	59	27	0.00408507152771117	0.01704240777967
s__GGB27485_SGB39778	Sex	M	-1.39578918036807	0.464202484157778	59	19	0.00397361626645673	0.01704240777967
s__GGB28981_SGB41694	Sex	M	-0.662017529104901	0.220661949838369	59	10	0.00404944941758798	0.01704240777967
s__GGB28310_SGB40880	Site	Jejunum	-1.5877511789184	0.535620357504942	59	41	0.0044775868608438	0.0183925491053122
s__Adlercreutzia_muris	Site	Jejunum	-1.58399184402389	0.537154903142382	59	36	0.00467516951672319	0.0189131857721984
s__Enterorhabdus_sp_P55	Site	Jejunum	-1.4690582794263	0.500167090096108	59	29	0.00483025069124214	0.0189658372729655
s__GGB28967_SGB41417	Sex	M	-1.48274819822979	0.504760239672521	59	20	0.00482495126429902	0.0189658372729655
s__Neglectibacter_sp_X4	Sex	M	-1.87541717684417	0.64203639010943	59	17	0.0050509569684508	0.0195450073996574
s__Eggerthellaceae_bacterium	Site	Jejunum	-1.18538545618486	0.408711058453259	59	29	0.00534931399890962	0.0204038119672696
s__Bacteria_unclassified_SGB63107	Site	Jejunum	-1.05655117182182	0.36569681024995	59	26	0.00551646897281151	0.0207450312076151
s__GGB28904_SGB41597	Genotype	MUT	2.39068682736357	0.829282987039492	59	12	0.00561312679841036	0.0208153452107717
s__Bifidobacterium_pseudolongum	Site	Jejunum	-2.78917404486253	0.975673270611566	59	37	0.00599727859741904	0.0218579851654668
s__Duncaniella_dubosii	Sex	M	-2.25847257964895	0.791048876097079	59	22	0.00605801836046646	0.0218579851654668
s__Barnesiella_sp_CU968	Sex	M	-1.90630760622551	0.674764392187766	59	15	0.00657259280979429	0.0233984304028677
s__GGB80032_SGB42945	Site	Jejunum	-1.36821024387905	0.488946664946388	59	33	0.00706923649206931	0.0248353439918751
s__GGB30461_SGB63209	Sex	M	-1.23791406047456	0.443456511512419	59	11	0.00719973072609493	0.0249653000502253
s__Muribaculaceae_bacterium_Isolate_013_NCI	Genotype	MUT	-1.27942981550691	0.459755967086617	59	16	0.00737003205676716	0.0252281866558568
s__GGB27860_SGB40294	Sex	M	-3.15449069490756	1.13874244997056	59	28	0.00762616244357412	0.0255239149262419
s__Parasutterella_sp_NM82_D38	Genotype	MUT	1.80343455975006	0.651269198905451	59	30	0.0076476149591736	0.0255239149262419
s__Coriobacteriaceae_bacterium	Sex	M	-2.40027070697042	0.870416378450251	59	42	0.00788725789508104	0.0257786981570872
s__Ligilactobacillus_murinus	Site	Jejunum	-2.56719058874645	0.931422115642901	59	33	0.00791705336659606	0.0257786981570872
s__GGB30048_SGB42949	Genotype	MUT	-1.24024889895703	0.451235441488699	59	32	0.00808074472991693	0.0259946848540701
s__GGB28778_SGB41431	Sex	M	-1.26019228538006	0.459518327445571	59	10	0.00821455846284687	0.0261105608283347
s__GGB30048_SGB42949	Site	Jejunum	-1.23539122448118	0.451235441488698	59	32	0.00831660081228201	0.0261239107868153
s__GGB3171_SGB4185	Sex	M	-0.731651947683506	0.276137608268757	59	9	0.0105007100121986	0.0322263169339887
s__Dorea_sp_5_2	Genotype	MUT	1.65746921050008	0.624769432016575	59	11	0.0104093264778471	0.0322263169339887
s__GGB27849_SGB40283	Sex	M	-2.75199030641263	1.0480516719409	59	26	0.0111732100919791	0.0339005351654367
s__Eggerthellaceae_bacterium	Genotype	MUT	-1.05971927905164	0.408711058453259	59	29	0.0121712429563057	0.0357112293333366
s__GGB3583_SGB21441	Sex	M	-2.5982964804037	0.998893284033533	59	24	0.0119114046320662	0.0357112293333366
s__GGB46159_SGB63927	Site	Jejunum	-2.51164999387745	0.967986948105542	59	39	0.0121121711571548	0.0357112293333366
s__GGB24146_SGB35950	Genotype	MUT	-1.55854816129081	0.604671903022513	59	29	0.0126619247461327	0.036747107687146
s__Coriobacteriaceae_bacterium	Site	Jejunum	-2.14673475874605	0.867390962345647	59	42	0.0164370946279142	0.0457320046597502
s__GGB70852_SGB95305	Sex	M	-3.48283111711886	1.40354333104076	59	28	0.0161696967927544	0.0457320046597502
s__Muribaculum_intestinale	Genotype	MUT	-1.38116516029061	0.556018058493899	59	33	0.0160652927399255	0.0457320046597502
s__Clostridium_SGB40327	Sex	M	-1.58736760820325	0.641414791582307	59	20	0.0164429679675506	0.0457320046597502
s__Bacteroidales_bacterium	Sex	M	-2.06114282655864	0.835604176678387	59	25	0.0167824223349539	0.0461949150869351
s__Lachnospiraceae_bacterium_MD308	Site	Jejunum	-1.36624620772751	0.559152759792679	59	31	0.0177859105204275	0.0484575317240218
s__GGB14001_SGB21428	Site	Jejunum	-3.06141046190847	1.25750505795359	59	42	0.0181849908702413	0.0488380608216039
s__GGB3171_SGB4185	Genotype	MUT	0.669277841970691	0.2751778019188	59	9	0.0182914085474172	0.0488380608216039
s__Parasutterella_sp_NM82_D38	Site	Jejunum	-1.57111222534317	0.651269198905451	59	30	0.0192110043939549	0.0507855264671876
s__Parvibacter_caecicola	Genotype	MUT	-1.18926721830833	0.500805367590794	59	24	0.0210781798534797	0.053358093982469
s__Ligilactobacillus_murinus	Sex	M	-2.21767228202089	0.934670869193698	59	33	0.0211833631540888	0.053358093982469
s__Limosilactobacillus_reuteri	Site	Jejunum	-1.51554175088704	0.636188571597418	59	26	0.0206934375145383	0.053358093982469
