feature	s__Bifidobacterium_pseudolongum	s__GGB80032_SGB42945	s__Atopobiaceae_bacterium_FL090493	s__Coriobacteriaceae_bacterium	s__Parvibacter_caecicola	s__Adlercreutzia_caecimuris	s__Adlercreutzia_mucosicola	s__Adlercreutzia_muris	s__Eggerthellaceae_bacterium	s__Enterorhabdus_sp_P55	s__Bacteria_unclassified_SGB63107	s__bacterium_D16_63	s__bacterium_D16_76	s__GGB14001_SGB21428	s__GGB30048_SGB42949	s__GGB28904_SGB41597	s__Bacteroides_SGB40318	s__Bacteroidales_bacterium	s__GGB27849_SGB40283	s__Barnesiella_sp_CU968	s__Duncaniella_dubosii	s__Duncaniella_muris	s__GGB27919_SGB40357	s__GGB3583_SGB21441	s__GGB46159_SGB63927	s__GGB70852_SGB95305	s__Muribaculaceae_bacterium	s__Muribaculaceae_bacterium_Isolate_013_NCI	s__Muribaculaceae_bacterium_Isolate_110_HZI	s__Muribaculum_gordoncarteri	s__Muribaculum_intestinale	s__Paramuribaculum_intestinale	s__GGB1503_SGB2082	s__GGB24146_SGB35950	s__GGB27872_SGB40306	s__GGB24149_SGB35953	s__GGB27861_SGB40295	s__GGB75879_SGB103683	s__GGB27866_SGB40300	s__GGB27885_SGB40319	s__GGB27485_SGB39778	s__GGB75725_SGB102612	s__GGB27929_SGB40368	s__GGB27860_SGB40294	s__Lactobacillus_intestinalis	s__Lactobacillus_johnsonii	s__Ligilactobacillus_murinus	s__Limosilactobacillus_reuteri	s__GGB28981_SGB41694	s__GGB28772_SGB41425	s__GGB28778_SGB41431	s__GGB30298_SGB43262	s__GGB79760_SGB63182	s__GGB28967_SGB41417	s__GGB28330_SGB40904	s__Clostridiaceae_bacterium	s__Clostridium_SGB40327	s__GGB24132_SGB35935	s__Clostridiales_bacterium	s__Dorea_sp_5_2	s__GGB25041_SGB36960	s__GGB27873_SGB41457	s__GGB27876_SGB40310	s__GGB28766_SGB41418	s__GGB28988_SGB41701	s__GGB30861_SGB44083	s__GGB42598_SGB59794	s__GGB42646_SGB59844	s__Lachnospiraceae_bacterium	s__Lachnospiraceae_bacterium_MD308	s__Lachnospiraceae_unclassified_SGB41402	s__GGB28849_SGB41516	s__GGB28879_SGB43526	s__GGB30461_SGB63209	s__GGB30466_SGB63211	s__GGB45650_SGB63364	s__GGB75074_SGB102167	s__Neglectibacter_sp_X4	s__Hungateiclostridiaceae_bacterium_KB18	s__Faecalibaculum_rodentium	s__Turicibacter_sp_TS3	s__GGB24148_SGB35952	s__Parasutterella_sp_NM82_D38	s__Turicimonas_muris	s__GGB28310_SGB40880	s__GGB28317_SGB40889	s__Akkermansia_muciniphila
X73_SLC_SMT_NEG_197I	-5.27426019101378	-9.29333730683347	-14.0301255095564	-2.4955706722555	-16.2359690939207	-8.1444124691263	-10.7142014110197	-10.0871111565107	-10.6009669020329	-9.8780041672657	-11.5082783938783	-13.1111971202037	-15.5414688929163	-7.98592251993573	-8.35714378692209	-18.3050984408	-7.80564404509397	-8.32417781347539	-7.70813828903471	-11.383182261812	-8.44562295761453	-10.9168330906977	-6.58122275356365	-7.7783443428571	-6.68535908932331	-5.3171870054967	-12.8138275611967	-10.4222212236995	-9.57019229579717	-7.13589085146021	-5.61904754668823	-8.38029020646255	-5.77777545475328	-10.5199936795084	-13.1560864691635	-9.4224798870872	-16.3722761886873	-7.5451562841158	-17.4190876216075	-14.4044472727187	-16.103953652326	-17.3101759655172	-13.788268658901	-8.49883780276099	-17.4283427654026	-11.3821756718246	-13.1509339813979	-12.0933781699258	-12.7346992456566	-12.1882733432224	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-11.360206539293	-5.87650841728996	-18.3759003463982	-16.9136909737357	-16.6174650171399	-15.0765905541728	-10.6386342220692	-17.406396293355	-15.1034672938538	-9.27045739227932	-11.9593608219541	-15.3934701189107	-14.223872979062	-11.2722628361202	-7.00037816616238	-17.3834958912449	-18.6498438331235	-13.5334801574206	-16.0590894097232	-16.4136290887762	-16.0097724476003	-17.4436745227821	-18.0395762052611	-0.853452313382927	-18.6978284412855	-9.82207908986547	-14.2480650963078	-7.1846628800186	-4.40784360397193	-15.8453856296994	-5.9651722369412
X72_SLC_SMT_NEG_137J	-13.4328985909493	-12.7681358309698	-15.0301255095564	-10.3811355198228	-16.2359690939207	-15.1471598269629	-16.6449118367052	-11.8292111941292	-14.0947191454311	-14.3666935956181	-13.4742095426072	-18.6964899338388	-15.5414688929163	-17.8385089387113	-12.0857405378132	-18.3050984408	-14.7643846395128	-14.7370069428283	-15.4433407176396	-17.687146348112	-14.1887678101396	-14.2898215498264	-16.1304358956677	-16.4796291635425	-14.4526379209737	-17.5265649323965	-16.9462467830683	-14.3551489034265	-16.5376643059267	-10.3004872931052	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.743054716241	-16.3722761886873	-15.4992732407288	-17.4190876216075	-14.4044472727187	-16.103953652326	-17.3101759655172	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9322588459485	-17.8797914260544	-15.7872356657599	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-16.6247163750002	-15.3367403735165	-19.3759003463982	-16.9136909737357	-16.6174650171399	-18.9449207083615	-14.3762204640171	-17.406396293355	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3934701189107	-14.223872979062	-14.5467428143341	-16.8100079699645	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-19.3086347248582	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6978284412855	-16.1285218935425	-14.2480650963078	-16.6006911085165	-9.33434062359023	-16.8453856296994	-13.7859805538887
X71_SLC_SMT_NEG_101J	-7.11333006809473	-6.34500107845511	-7.47766634138836	-2.84446709637724	-10.0425927961574	-6.93728557332841	-10.7861040105319	-6.50389674738357	-10.1632214367715	-9.04332540759419	-8.64077646294352	-18.6964899338388	-11.1618285857859	-6.44756412703546	-8.38729037804471	-18.3050984408	-7.02708946620535	-6.42654950781441	-5.82223887261817	-10.2616626142218	-6.89171395595689	-8.72576405968797	-1.80411833258395	-7.02586722684439	-8.95202050004946	-5.00366893331993	-8.21536447495122	-9.25783131796948	-9.07696525905772	-5.76291577981231	-6.45921809068047	-6.57913845109887	-5.82949675230723	-7.02878874050356	-10.5481175596314	-8.79440510239589	-9.74024284112033	-10.1362027781104	-9.19237997073523	-9.61611088513534	-12.6723729118548	-11.783653572506	-9.27719807910344	-9.08967880003008	-13.6266400554339	-11.2256696682906	-14.1984870563648	-15.7872356657599	-8.72583756344755	-6.90004602651527	-11.724294770386	-16.6113501844093	-11.7426205837943	-9.27010601412148	-13.7455982835942	-13.6509992610623	-10.2459763837229	-4.42652710751462	-11.6831796668114	-11.4303626230315	-16.6174650171399	-18.9449207083615	-7.78572085512612	-9.79687388595601	-12.0976463668579	-8.20738850430931	-8.42725156011381	-15.3934701189107	-9.26721473342812	-9.63876824718806	-5.10651923408139	-17.3834958912449	-14.6509992610623	-16.5520016156019	-16.0590894097232	-11.1907557712494	-13.0191633569202	-11.6969470400679	-18.0395762052611	-3.94068060569907	-19.6978284412855	-6.61873598228895	-11.3776727617356	-8.72539659705363	-2.94063395309772	-12.9584836191863	-5.65802147604127
X70_SLC_SMT_NEG_17J	-4.77744855522585	-9.51194255546201	-15.0301255095564	-2.82847791254539	-15.2359690939207	-14.1471598269629	-16.6449118367052	-7.58674143464453	-11.2619643024537	-12.2359690939207	-13.4742095426072	-18.6964899338388	-15.5414688929163	-8.23400247295199	-8.5617487967679	-18.3050984408	-5.33328293775628	-6.55822149171881	-5.68159342215346	-17.687146348112	-7.43096742127254	-8.22084170207214	-2.8928098220423	-7.57911864432731	-6.0173770289107	-2.99700523474358	-6.98202783670945	-9.06064727340144	-8.22865254701573	-6.17253120967599	-5.55889269478953	-9.08848148159816	-5.07537731016562	-8.86867569482444	-16.630286961049	-8.37719866236257	-10.4253464580292	-6.61014430654687	-9.78593617328567	-11.0711419601181	-11.5443640331544	-17.3101759655172	-9.7827964657551	-7.52806222082529	-17.4283427654026	-16.9322588459485	-17.8797914260544	-15.7872356657599	-12.7346992456566	-10.8295447249466	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-10.7568946023123	-6.06970636318742	-19.3759003463982	-16.9136909737357	-16.6174650171399	-18.9449207083615	-9.72892959377637	-17.406396293355	-15.1034672938538	-10.084610204568	-7.35206515937112	-15.3934701189107	-9.89809945516433	-11.965321503977	-16.8100079699645	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-19.3086347248582	-17.4436745227821	-18.0395762052611	-2.02468914643871	-19.6978284412855	-7.8900534857425	-10.8220054279932	-9.78227384483257	-6.4476003218767	-16.8453856296994	-3.79647622533388
X69_SLC_SMT_NEG_141I	-13.4328985909493	-12.7681358309698	-2.69519691023326	-2.7467604805636	-15.0937562798493	-7.92265867761726	-6.66128045175024	-6.84473286427153	-11.8952024478284	-9.33869969534862	-12.4742095426072	-18.6964899338388	-15.5414688929163	-4.96065472243505	-12.0857405378132	-18.3050984408	-7.86122909412778	-11.350072254708	-14.4433407176396	-14.7536808382517	-14.1887678101396	-7.68813006729669	-16.1304358956677	-16.4796291635425	-8.326116565911	-17.5265649323965	-13.952522182158	-14.3551489034265	-16.5376643059267	-3.45794203202552	-4.89617019484227	-14.3037652432698	-11.3777462252338	-8.31809391228751	-12.9463259161941	-9.68501002758661	-9.45658115241492	-15.4992732407288	-10.7636336186779	-8.84372776840898	-16.103953652326	-17.3101759655172	-15.2857574372245	-9.97468383208217	-17.4283427654026	-14.1639173512667	-10.6805032785355	-13.4535571136827	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-12.8324349496661	-8.35870375272524	-12.7782340726107	-16.9136909737357	-16.6174650171399	-11.6002808105166	-11.665369602363	-17.406396293355	-15.1034672938538	-7.25862530988369	-17.9193291179147	-15.3934701189107	-14.223872979062	-7.06497593322002	-16.8100079699645	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-19.3086347248582	-17.4436745227821	-18.0395762052611	-2.33079939823555	-19.6978284412855	-16.1285218935425	-9.88257646469625	-6.48429697545591	-4.89435959896254	-10.1282642161809	-2.12952852549332
X68_SLC_SMT_NEG_18I	-5.09988436664827	-8.22159662995874	-11.0041169312629	-1.55041299494895	-16.2359690939207	-15.1471598269629	-16.6449118367052	-7.32181791935318	-14.0947191454311	-14.3666935956181	-13.4742095426072	-18.6964899338388	-15.5414688929163	-5.6281590257967	-11.0857405378132	-8.52637170794973	-14.7643846395128	-14.7370069428283	-15.4433407176396	-17.687146348112	-14.1887678101396	-14.2898215498264	-16.1304358956677	-16.4796291635425	-7.37780079192706	-17.5265649323965	-16.9462467830683	-14.3551489034265	-7.83874563387371	-10.3004872931052	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.743054716241	-16.3722761886873	-15.4992732407288	-17.4190876216075	-14.4044472727187	-16.103953652326	-17.3101759655172	-8.44416927553538	-18.6531278884111	-17.4283427654026	-16.9322588459485	-13.1142309639157	-15.7872356657599	-12.7346992456566	-11.0153199688941	-17.6146909200259	-17.6113501844093	-18.3888667984926	-10.3409235226858	-7.6483049457305	-15.3048747845091	-16.6247163750002	-15.3367403735165	-16.6648104706112	-10.2143164040426	-16.6174650171399	-18.9449207083615	-14.3762204640171	-17.406396293355	-15.1034672938538	-9.05957253582283	-17.9193291179147	-15.3934701189107	-14.223872979062	-8.54485440817469	-4.57488508975136	-14.7207668765852	-18.6498438331235	-16.5520016156019	-15.0590894097232	-11.0449892126784	-19.3086347248582	-17.4436745227821	-18.0395762052611	-1.35558282972829	-19.6978284412855	-10.2572655936389	-8.24824239018677	-16.6006911085165	-5.05254292098615	-16.8453856296994	-3.27327791807017
X67_SLC_SMT_NEG_88I	-4.42558394722858	-8.89891742404526	-12.054151150969	-2.57815234046199	-11.4689464044172	-10.5054971242966	-12.580714270295	-6.88483194212048	-9.8735254652501	-9.28338866311186	-11.0246559841982	-13.5599257976239	-14.5414688929163	-8.1771239892982	-8.02038975622716	-18.3050984408	-5.64090052446294	-7.13274935693609	-5.48357657381868	-16.687146348112	-7.83981490033875	-8.4598914244371	-2.69236754689027	-8.33653860472013	-5.7481732811812	-3.52239062643906	-7.56073225009209	-9.83040959199286	-7.94740792302097	-6.29721929474266	-7.25967635621356	-9.21608085199661	-5.89148206732201	-8.38313734346087	-16.630286961049	-8.27727812860253	-11.8875409256593	-7.40724563230921	-10.2207639392984	-9.94046408622005	-11.2922549816694	-13.4544855913217	-11.1655459083882	-7.55705848035623	-12.2939704337632	-15.9322588459485	-16.8797914260544	-15.7872356657599	-10.8127796979711	-11.033942986078	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-9.38199660248194	-5.92757020015487	-19.3759003463982	-16.9136909737357	-16.6174650171399	-18.9449207083615	-9.62685572476839	-17.406396293355	-15.1034672938538	-9.19749905462353	-7.74745695253829	-15.3934701189107	-9.16819819294038	-11.7277239280183	-9.65592761750125	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-18.3086347248582	-17.4436745227821	-18.0395762052611	-1.91234513542895	-19.6978284412855	-8.74301997470096	-10.1934910091483	-10.8833381136043	-7.46973385213413	-16.8453856296994	-3.84706673517621
X66_SLC_SMT_NEG_193J	-7.84980222845096	-6.564575039207	-7.24809371638076	-2.77267673610567	-11.5878172365038	-6.95871649961971	-13.4385411213515	-6.62996131904093	-9.72631179243482	-8.29224669412274	-9.2190156482226	-11.8663579478604	-11.2155107627768	-7.04015058559624	-7.9034441550126	-14.0336907498464	-6.03530899597462	-7.33610848580307	-6.09228376500373	-10.283035028762	-7.08214830986918	-8.87992332043519	-2.52618450795468	-8.21146137171013	-8.61512099719756	-4.47805087063518	-7.084573737396	-10.525249161188	-7.10422097280511	-4.81633678362582	-5.33177581470946	-5.09530132945727	-5.90540264516393	-7.77606238181333	-9.40599557821288	-8.79801838830943	-15.3722761886873	-9.70283483110645	-9.18628179588239	-8.80634494874937	-11.2958053628273	-10.8510768171532	-9.54047520649799	-8.64048272497694	-10.5290811661309	-8.57830760896191	-11.4265114324903	-13.5067191731987	-12.7346992456566	-9.0396452439491	-10.9201257472374	-11.1296654879322	-11.390521721333	-9.23971703466614	-7.41661690786622	-11.2226601696454	-10.1220236222975	-5.13679591254567	-10.4361575487231	-15.9136909737357	-11.8189421129363	-16.9341550762955	-8.49378023626897	-11.4550805846871	-11.4526182970049	-8.20853725230353	-12.2139461117386	-11.7421363040025	-6.64298803219312	-8.9560030384931	-5.87141503863812	-14.2496569020234	-13.2650563002519	-13.2758982478775	-12.2902988865207	-10.6904521487136	-10.6363580920758	-10.9078468168682	-11.3910127512689	-2.15968534359338	-14.3122660065759	-9.409398836196	-9.00193563653095	-10.1801159687703	-4.01025520640501	-10.9367336203972	-6.72439228545548
X65_SLC_SMT_NEG_159J	-13.4328985909493	-12.7681358309698	-4.58598584091457	-10.3811355198228	-16.2359690939207	-15.1471598269629	-16.6449118367052	-11.8292111941292	-14.0947191454311	-14.3666935956181	-13.4742095426072	-18.6964899338388	-15.5414688929163	-3.92964052889901	-12.0857405378132	-18.3050984408	-14.7643846395128	-14.7370069428283	-15.4433407176396	-17.687146348112	-14.1887678101396	-14.2898215498264	-16.1304358956677	-16.4796291635425	-2.69772533344406	-17.5265649323965	-16.9462467830683	-14.3551489034265	-3.92545613290081	-10.3004872931052	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.743054716241	-16.3722761886873	-15.4992732407288	-17.4190876216075	-14.4044472727187	-16.103953652326	-17.3101759655172	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9322588459485	-17.8797914260544	-15.7872356657599	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-16.6247163750002	-15.3367403735165	-19.3759003463982	-16.9136909737357	-16.6174650171399	-18.9449207083615	-14.3762204640171	-10.2195755688642	-15.1034672938538	-7.30919176321756	-5.60808124251596	-15.3934701189107	-14.223872979062	-14.5467428143341	-16.8100079699645	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-19.3086347248582	-9.23938404994435	-18.0395762052611	-1.23308706032628	-19.6978284412855	-9.22614822278766	-9.53332973230583	-16.6006911085165	-3.24928662333297	-16.8453856296994	-3.1857521523808
X64_SLC_SMT_NEG_103J	-7.16427615095925	-6.73790820900751	-6.07719116354259	-2.72068636584814	-9.57827616737355	-7.48652391082273	-10.3622535749448	-6.60040977289968	-10.2106646325119	-8.85285200192599	-10.1308973557145	-18.6964899338388	-15.5414688929163	-6.23948450737608	-8.05846583789731	-9.80647873573375	-7.25287318278578	-8.90221976698814	-7.17897096808534	-9.3091355864271	-5.84189989222971	-9.68118262526371	-1.96801076146135	-8.45679921145179	-9.84579062217878	-7.0219605791372	-7.76759259431524	-12.5601929525567	-9.95698019486067	-5.45843973749996	-5.3247985567064	-7.07831026210013	-5.14162952062184	-8.00431109778707	-9.53344728952271	-9.6195023154558	-11.9926457955576	-13.6941542559069	-11.3702816405969	-11.4171155099793	-16.103953652326	-16.1668505243772	-10.866491845944	-9.71859616281856	-16.4283427654026	-11.2887914130038	-9.52106688603134	-11.5557665343194	-11.2453754971553	-10.1948459914875	-17.6146909200259	-17.6113501844093	-18.3888667984926	-10.8943641934002	-15.9395325855968	-10.9858245297016	-12.4382024281781	-4.81966736975285	-13.7726973779242	-16.9136909737357	-8.16263757019806	-11.5579780458192	-6.82194941682686	-10.7457982784521	-9.5238432284433	-8.52515613855747	-16.9193291179147	-15.3934701189107	-10.2546976573166	-14.5467428143341	-5.93086192125043	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-12.737897016258	-17.4436745227821	-18.0395762052611	-2.63914877788896	-5.67885469572445	-8.22879624979666	-8.92004008032032	-6.5740437586004	-3.58494257671849	-16.8453856296994	-5.52707939074823
X63_SLC_SMT_NEG_155J	-6.33219643034119	-12.7681358309698	-15.0301255095564	-3.12245985940312	-16.2359690939207	-15.1471598269629	-16.6449118367052	-11.8292111941292	-14.0947191454311	-14.3666935956181	-13.4742095426072	-18.6964899338388	-15.5414688929163	-17.8385089387113	-12.0857405378132	-18.3050984408	-14.7643846395128	-14.7370069428283	-15.4433407176396	-17.687146348112	-14.1887678101396	-14.2898215498264	-16.1304358956677	-16.4796291635425	-14.4526379209737	-17.5265649323965	-16.9462467830683	-14.3551489034265	-16.5376643059267	-10.3004872931052	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.743054716241	-16.3722761886873	-15.4992732407288	-17.4190876216075	-14.4044472727187	-16.103953652326	-17.3101759655172	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9322588459485	-17.8797914260544	-15.7872356657599	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-16.6247163750002	-15.3367403735165	-19.3759003463982	-16.9136909737357	-16.6174650171399	-18.9449207083615	-14.3762204640171	-17.406396293355	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3934701189107	-14.223872979062	-14.5467428143341	-16.8100079699645	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-19.3086347248582	-17.4436745227821	-18.0395762052611	-0.196341213136228	-19.6978284412855	-16.1285218935425	-14.2480650963078	-16.6006911085165	-9.33434062359023	-16.8453856296994	-13.7859805538887
X61_SLC_SMT_NEG_137I	-13.4328985909493	-12.7681358309698	-4.32313878331253	-10.3811355198228	-16.2359690939207	-15.1471598269629	-16.6449118367052	-11.8292111941292	-14.0947191454311	-14.3666935956181	-13.4742095426072	-18.6964899338388	-15.5414688929163	-2.83272774695375	-12.0857405378132	-6.92813895878462	-14.7643846395128	-14.7370069428283	-15.4433407176396	-17.687146348112	-14.1887678101396	-14.2898215498264	-16.1304358956677	-16.4796291635425	-3.49398299693067	-17.5265649323965	-16.9462467830683	-14.3551489034265	-4.13390826672404	-10.3004872931052	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.743054716241	-16.3722761886873	-15.4992732407288	-17.4190876216075	-14.4044472727187	-16.103953652326	-17.3101759655172	-6.67513513863876	-18.6531278884111	-17.4283427654026	-16.9322588459485	-10.7869054162355	-14.7872356657599	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-16.6247163750002	-15.3367403735165	-10.4360132640785	-6.73816505919197	-16.6174650171399	-18.9449207083615	-14.3762204640171	-17.406396293355	-15.1034672938538	-6.13617082887664	-17.9193291179147	-15.3934701189107	-14.223872979062	-7.42736545757785	-16.8100079699645	-9.74829658308198	-18.6498438331235	-16.5520016156019	-11.4796470101451	-16.4136290887762	-19.3086347248582	-9.21888277793609	-7.14554778947373	-1.41039669437174	-8.81348311575531	-6.75997773469088	-7.34714989571847	-16.6006911085165	-4.54446287910893	-16.8453856296994	-2.57057640650462
X60_SLC_SMT_NEG_101I	-6.1537539133971	-5.76083516628303	-6.00140978500717	-1.84076538148679	-9.36103722180302	-6.3235057229569	-10.0032331268388	-5.32382048133949	-9.09828997252465	-8.66571808929861	-7.71787030380786	-18.6964899338388	-11.2894998389103	-6.6472183573591	-7.86689984919549	-18.3050984408	-7.9706665504458	-8.06273110618976	-6.57133395187283	-17.687146348112	-8.08959808824181	-10.0648340875678	-3.15835443195199	-7.88288896045076	-9.34051072658491	-6.59704510475251	-8.76349608530413	-14.3551489034265	-7.65278106918132	-5.15914657336959	-6.78215823531161	-6.77345193651059	-5.46159835054404	-7.05415073694763	-15.630286961049	-7.58956464780386	-13.020233479365	-11.5294863202615	-11.215546098975	-11.765774967711	-12.2671896771852	-11.9124301898305	-14.2857574372245	-8.48468994381388	-13.4065392601005	-10.0280276368468	-12.306461830989	-13.5562863796052	-8.49275647330459	-7.26534597720152	-17.6146909200259	-17.6113501844093	-18.3888667984926	-9.54254498754646	-15.9395325855968	-13.6590459540304	-11.2579946489851	-4.63515208993987	-12.2894998389103	-16.9136909737357	-16.6174650171399	-18.9449207083615	-9.09031191510113	-9.34658933606994	-13.817518542805	-7.71056112581691	-9.39969762681611	-15.3934701189107	-9.00150569293747	-10.2759795731515	-4.8265488147702	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-12.0919448468441	-11.971323878884	-12.6638953536918	-18.0395762052611	-2.48210100431967	-19.6978284412855	-6.86301723671199	-14.2480650963078	-16.6006911085165	-4.8996604111475	-16.8453856296994	-4.55765187993666
X59_SLC_SMT_NEG_17I	-4.88326775277223	-9.87963905967532	-15.0301255095564	-2.7017255390243	-16.2359690939207	-15.1471598269629	-16.6449118367052	-7.85055456721914	-14.0947191454311	-14.3666935956181	-13.4742095426072	-18.6964899338388	-15.5414688929163	-8.91564959544102	-8.66056394272272	-18.3050984408	-5.93449949636088	-8.51475139739722	-6.60534143847259	-17.687146348112	-9.14825090173751	-10.2900451102225	-2.79818059659835	-9.60326527322453	-5.87087119292364	-3.60117217148195	-9.396644176296	-14.3551489034265	-8.68670408018651	-6.93078986462081	-6.27840370378712	-14.3037652432698	-6.12595473447874	-9.72717215171386	-16.630286961049	-11.2257360776839	-16.3722761886873	-7.16605639294707	-17.4190876216075	-14.4044472727187	-16.103953652326	-17.3101759655172	-15.2857574372245	-8.64536710610436	-17.4283427654026	-16.9322588459485	-17.8797914260544	-15.7872356657599	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-16.6247163750002	-6.14988172391944	-19.3759003463982	-16.9136909737357	-16.6174650171399	-18.9449207083615	-14.3762204640171	-17.406396293355	-15.1034672938538	-12.4055223276425	-8.69484342499653	-15.3934701189107	-14.223872979062	-14.5467428143341	-7.67323972635985	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-19.3086347248582	-17.4436745227821	-18.0395762052611	-1.36251192665843	-19.6978284412855	-9.74537233052708	-14.2480650963078	-10.7341450751038	-6.68349489947122	-16.8453856296994	-4.21951511125423
X58_SLC_SMT_NEG_192J	-13.4328985909493	-12.7681358309698	-15.0301255095564	-10.3811355198228	-16.2359690939207	-15.1471598269629	-16.6449118367052	-11.8292111941292	-14.0947191454311	-14.3666935956181	-13.4742095426072	-18.6964899338388	-15.5414688929163	-17.8385089387113	-12.0857405378132	-18.3050984408	-14.7643846395128	-14.7370069428283	-15.4433407176396	-17.687146348112	-14.1887678101396	-14.2898215498264	-16.1304358956677	-16.4796291635425	-14.4526379209737	-17.5265649323965	-16.9462467830683	-14.3551489034265	-16.5376643059267	-10.3004872931052	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.743054716241	-16.3722761886873	-15.4992732407288	-17.4190876216075	-14.4044472727187	-16.103953652326	-17.3101759655172	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9322588459485	-17.8797914260544	-15.7872356657599	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6456051309149	-15.9395325855968	-15.3048747845091	-16.6247163750002	-15.3367403735165	-19.3759003463982	-16.9136909737357	-16.6174650171399	-18.9449207083615	-14.3762204640171	-17.406396293355	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3934701189107	-14.223872979062	-14.5467428143341	-16.8100079699645	-17.3834958912449	-18.6498438331235	-16.5520016156019	-16.0590894097232	-16.4136290887762	-19.3086347248582	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6978284412855	-16.1285218935425	-14.2480650963078	-16.6006911085165	-9.33434062359023	-16.8453856296994	-13.7859805538887
