"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.00842155754183161,0.0346579483452301,0.380730400722792,-0.597635491872006,-1.68436961574761,20
"2","REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",0.00806243808497905,0.0336109431854322,0.380730400722792,-0.533060143645111,-1.68178087501811,33
"3","REACTOME_APOPTOTIC_EXECUTION_PHASE",0.00662114551491567,0.029248454728733,0.407017918923954,-0.473399411307975,-1.60407238656757,44
"4","REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE",0.000816206849095984,0.00510394282908723,0.477270815362862,-0.730161783997312,-1.92159115165531,16
"5","REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM",0.00699081353083614,0.0300542563848,0.407017918923954,-0.476509351812555,-1.59018033230047,41
"6","REACTOME_CDC42_GTPASE_CYCLE",0.000132254124200053,0.00120151624155331,0.518848077743792,-0.474080191312334,-1.81566709806301,91
"7","REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",3.44276483594367e-05,0.000466955286903346,0.557332238758646,-0.536663050882224,-1.93873132632585,63
"8","REACTOME_CHOLESTEROL_BIOSYNTHESIS",0.00507268484853488,0.0230424316468825,0.407017918923954,-0.590520898525928,-1.77861629609259,25
"9","REACTOME_CHROMATIN_MODIFYING_ENZYMES",0.00913317955473725,0.0366852869594103,0.380730400722792,-0.316545846769923,-1.342074169657,174
"10","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS",0.00049984193630084,0.00344376651921445,0.477270815362862,-0.388179638170689,-1.58065155910776,129
"11","REACTOME_COHESIN_LOADING_ONTO_CHROMATIN",0.00708154879790589,0.0303090288550372,0.407017918923954,-0.746352848123256,-1.70577665380057,10
"12","REACTOME_DEATH_RECEPTOR_SIGNALING",4.73036545533816e-07,1.82213677339626e-05,0.674962860011025,-0.483080106308589,-1.97390248872109,131
"13","REACTOME_DEUBIQUITINATION",0.0139143891723935,0.0496279880482036,0.380730400722792,-0.291939031860813,-1.2605546273552,229
