"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.0112000907354879,0.0421315913213862,0.380730400722792,0.445038846661951,1.51865802958823,91
"2","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",9.22961125223503e-06,0.000174276777174556,0.593325476396405,0.588289764696131,1.9215691775625,70
"3","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.00173647142080647,0.00949113109839555,0.45505986738723,0.592984140113713,1.7238206747837,35
"4","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",0.00111756173618131,0.00681146805026964,0.45505986738723,0.547252417177934,1.74114515938744,57
"5","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",6.79743939127541e-16,7.27326014866468e-14,1.02766987054358,0.810781283063075,2.58401675480676,56
"6","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",9.8383999445509e-05,0.000966773382306379,0.538434096309916,0.681346989831525,1.93354175991687,32
"7","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",1.83216000978906e-18,2.20546261178358e-16,1.10533657731401,0.608661584381062,2.30408050577673,217
"8","REACTOME_AMINO_ACIDS_REGULATE_MTORC1",0.0106724065131577,0.0409101706315324,0.380730400722792,0.489901354664969,1.55325034339672,55
"9","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",0.000894914575534322,0.0054891894027997,0.477270815362862,0.499783139374895,1.65742366715276,76
"10","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",1.60398507122181e-05,0.00027098905676958,0.575610261071129,0.589203132327761,1.91110418693436,66
