"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",1.14872316220102e-07,6.8923389732061e-06,0.704975715167238,-0.619827107587902,-2.14685194300182,70
"2","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",3.84606068759532e-05,0.000820492946687001,0.557332238758646,-0.579729661817849,-1.94816949198453,57
"3","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",7.40034918414033e-05,0.00142086704335494,0.538434096309916,-0.584663616277558,-1.95595736122772,56
"4","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",0.000181552109013804,0.00295406821446189,0.518848077743792,-0.646498173135569,-1.94718773454045,32
"5","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",4.30930071013007e-08,3.44744056810406e-06,0.719512826338911,-0.467823256724462,-1.91297846971483,218
"6","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",0.000214687747140825,0.0034350039542532,0.518848077743792,-0.506093838017677,-1.76625986105992,74
"7","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",0.0043841390292998,0.0384731403565334,0.407017918923954,-0.330570238824091,-1.3850856745485,279
"8","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",1.0146448948881e-05,0.000249758743357072,0.593325476396405,-0.576265323464329,-1.97729849219711,66
"9","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",1.07697502283773e-06,4.49520009532272e-05,0.643551836150722,-0.570166758882133,-2.01511542885998,79
"10","REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX",1.02527457778867e-07,6.56175729784749e-06,0.704975715167238,-0.608350904651639,-2.13523541637879,76
"11","REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS",0.000102927316856038,0.00176446828896065,0.538434096309916,-0.562396778662196,-1.88200203929965,55
