"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",0.000546526200826233,0.00884860773579631,0.477270815362862,-0.516149612953568,-1.78503836751053,57
"2","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",0.00092968938162842,0.0135885944826978,0.477270815362862,-0.648073629179249,-1.85540553062853,24
"3","REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",1.06642273808421e-05,0.000310878386071822,0.593325476396405,-0.70621320665731,-2.14311551966089,31
"4","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",3.30779909153625e-11,3.53566969561985e-09,0.851339057116899,-0.670598542664877,-2.43665349463712,77
"5","REACTOME_ANTIMICROBIAL_PEPTIDES",0.000112954362044987,0.002650295031397,0.538434096309916,-0.582042134111639,-1.92465947916361,48
"6","REACTOME_CD28_CO_STIMULATION",0.000274333649010061,0.00549810354890998,0.49849310876659,-0.632237018381549,-1.94161881284323,32
"7","REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING",0.00111696198061106,0.0151340482443357,0.45505986738723,-0.661045077864205,-1.86523059311918,22
"8","REACTOME_CD28_DEPENDENT_VAV1_PATHWAY",0.00201593906848069,0.0248152357623195,0.431707695803346,-0.779501399188224,-1.85636079391951,12
"9","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",4.16592403480258e-06,0.000138193755913106,0.610526878385931,-0.63496206931315,-2.09648274690246,46
"10","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",8.9351549641655e-07,4.09315194072725e-05,0.659444398037935,-0.361084304290244,-1.59059934315255,328
"11","REACTOME_CLEC7A_DECTIN_1_SIGNALING",0.000670307573658323,0.010235490251735,0.477270815362862,-0.446970772076446,-1.64220039140647,86
"12","REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",1.90904917215018e-12,3.06084217268079e-10,0.898671232061694,-0.737096747373853,-2.56800266937796,60
"13","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",6.45994340527405e-17,2.07148851862455e-14,1.05746357275086,-0.452106191066793,-1.97727927273675,418
"14","REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",0.00100840114714963,0.014059158022579,0.45505986738723,-0.623385260095712,-1.86214363489873,28
"15","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",4.87457195667398e-05,0.00130259395064455,0.557332238758646,-0.466530495282622,-1.79087530452746,104
"16","REACTOME_DAP12_INTERACTIONS",1.08272245993293e-12,2.08315801291096e-10,0.910119734774459,-0.794906520506938,-2.62854573591607,48
"17","REACTOME_DAP12_SIGNALING",1.97797184589447e-07,1.00147837671078e-05,0.690132458796796,-0.778260717308334,-2.32477944827397,28
"18","REACTOME_DEATH_RECEPTOR_SIGNALING",0.00010228663319883,0.00258946687203354,0.538434096309916,-0.427856202166983,-1.72316818300183,131
"19","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",0.001140376712097,0.0152366999588515,0.45505986738723,-0.461344576637481,-1.66116727233962,71
"20","REACTOME_DOWNSTREAM_TCR_SIGNALING",1.241881203692e-07,6.63716509973171e-06,0.690132458796796,-0.583152639476898,-2.14066518289475,82
"21","REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY",5.89872641147814e-07,2.83728740392099e-05,0.659444398037935,-0.882528694108087,-2.22905532543247,15
"22","REACTOME_ER_PHAGOSOME_PATHWAY",4.07698269074165e-08,2.61470489899565e-06,0.719512826338911,-0.82725911318894,-2.36840547858348,24
"23","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",0.000246278123484577,0.00515042510417747,0.49849310876659,-0.657477230954633,-1.96398137569861,28
"24","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",0.0015372478281198,0.0199842217655574,0.45505986738723,-0.601640971927506,-1.82052161038405,30
"25","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",0.000476606798652632,0.008187423933997,0.49849310876659,-0.468369359656463,-1.70335358979081,74
"26","REACTOME_FCGR_ACTIVATION",0.00219570200437018,0.0254489798578809,0.431707695803346,-0.775604610616511,-1.84708070085714,12
"27","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",6.62408124875106e-06,0.000199136442540579,0.610526878385931,-0.463887645812068,-1.81494874659288,113
"28","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",2.29197247363906e-10,2.00443410876434e-08,0.826657301178302,-0.878074452371518,-2.50617685283843,23
"29","REACTOME_GLYCOSPHINGOLIPID_CATABOLISM",0.000936609446216577,0.0135885944826978,0.477270815362862,-0.602847487117439,-1.85136268239849,32
"30","REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",0.00279476416080633,0.0305518536669965,0.431707695803346,-0.549011642222641,-1.68935085318467,33
"31","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",1.6867617154964e-17,8.11332385153767e-15,1.07686819261983,-0.731401290419778,-2.74169760603176,92
"32","REACTOME_INFLAMMASOMES",0.00209072538198059,0.0248152357623195,0.431707695803346,-0.732292215302096,-1.81275444977704,14
"33","REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",0.000333395747240659,0.0063589091984542,0.49849310876659,-0.771355103795071,-1.98806380331585,16
"34","REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",2.05863725320949e-05,0.000565831153596437,0.575610261071129,-0.466591574584529,-1.82959545023744,114
"35","REACTOME_INTERLEUKIN_1_SIGNALING",0.000337114728816179,0.0063589091984542,0.49849310876659,-0.450578171313237,-1.6948551880816,97
"36","REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",0.000243238522058374,0.00515042510417747,0.518848077743792,-0.637206214074239,-1.93370290123946,31
"37","REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0.00383393477454935,0.0392366516288986,0.431707695803346,-0.541457303967859,-1.66610557604575,33
"38","REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0.000492686738457237,0.00820998265768277,0.477270815362862,-0.824835903292691,-1.89015584686678,11
