"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",0.00296863225750794,0.0320879127159846,0.431707695803346,0.40108702555208,1.44836289830369,217
"2","REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES",0.00303144380440286,0.0324027659981728,0.431707695803346,0.467591793518632,1.53256502408865,91
"3","REACTOME_CARDIAC_CONDUCTION",8.69242251140267e-08,4.91888850351139e-06,0.704975715167238,0.616880830400633,2.04606762666374,98
"4","REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",0.00327506234509795,0.0338775266234863,0.431707695803346,0.492830478306053,1.55470300813141,74
"5","REACTOME_CELL_JUNCTION_ORGANIZATION",0.000888613436214976,0.0133569707131064,0.477270815362862,0.530205733403331,1.65788557077224,70
"6","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",0.000308074184390752,0.00604831357926333,0.49849310876659,0.560904829940005,1.72098957883661,61
"7","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",0.00308628278641008,0.0326264180277637,0.431707695803346,0.580482998550575,1.66784741172532,41
"8","REACTOME_COMPLEX_I_BIOGENESIS",0.00208245726042407,0.0248152357623195,0.431707695803346,0.537535292365181,1.62835309859036,57
"9","REACTOME_ECM_PROTEOGLYCANS",0.00180882954437177,0.022598623658255,0.45505986738723,0.573594317896056,1.6810917838799,46
"10","REACTOME_GABA_RECEPTOR_ACTIVATION",0.000453025124069144,0.00807055869175031,0.49849310876659,0.569020841490405,1.72373212245555,57
"11","REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS",0.00211522799637235,0.0248152357623195,0.431707695803346,0.744821928345921,1.72258999529813,14
"12","REACTOME_GLYCOGEN_METABOLISM",0.000188552861781997,0.00421832216358793,0.518848077743792,0.766078278959074,1.88218961806941,18
"13","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",0.00056108635330933,0.00884860773579631,0.477270815362862,0.528472241890895,1.65998981449457,72
"14","REACTOME_ION_HOMEOSTASIS",1.69614063751025e-06,6.27572035878791e-05,0.643551836150722,0.668521398196811,2.00283148430992,52
"15","REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION",0.00472016042498669,0.0468123126684247,0.407017918923954,0.48983635343488,1.56266840820263,78
"16","REACTOME_MITOCHONDRIAL_TRANSLATION",0.00179342958991074,0.022598623658255,0.45505986738723,0.489958327585444,1.59418190737684,87
"17","REACTOME_MITOTIC_PROMETAPHASE",0.000960306946690656,0.0135885944826978,0.477270815362862,0.432117006300757,1.53615154257146,185
"18","REACTOME_MRNA_SPLICING",1.35652379382424e-06,5.43739954024549e-05,0.643551836150722,0.493034516372909,1.75460548528003,187
"19","REACTOME_MUSCLE_CONTRACTION",1.34908477869945e-11,1.62227444638609e-09,0.875325132024659,0.593770584819918,2.06423895229638,157
"20","REACTOME_NEUREXINS_AND_NEUROLIGINS",0.000608424190720561,0.00944038824956742,0.477270815362862,0.653304208225215,1.75545291230828,30
"21","REACTOME_NEURONAL_SYSTEM",7.23408944218708e-15,1.73979851084599e-12,0.986546283587582,0.540042199831856,2.00306053347677,323
"22","REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",1.53940927142204e-06,5.92364687643202e-05,0.643551836150722,0.524104224905223,1.80389123365063,139
"23","REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",0.00323735468288802,0.0338514696188943,0.431707695803346,0.546696072911115,1.62346005350091,49
"24","REACTOME_PHASE_2_PLATEAU_PHASE",0.00413721821045834,0.0418947780890624,0.407017918923954,0.72450226879304,1.67559561862693,14
"25","REACTOME_POTASSIUM_CHANNELS",0.000220890152290974,0.00482946196599811,0.518848077743792,0.516874113671519,1.69968368323493,94
"26","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",5.83639916160939e-06,0.000181116644950588,0.610526878385931,0.460394961142253,1.68557416288504,251
"27","REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",0.00103730323751246,0.014255510206957,0.45505986738723,0.539259552413095,1.6641201224596,65
"28","REACTOME_REGULATION_OF_INSULIN_SECRETION",0.00255156228340071,0.0285418943794359,0.431707695803346,0.522898368718867,1.60437670585238,61
"29","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",0.00248881958273358,0.0281675816304671,0.431707695803346,0.453836439546493,1.53722601783581,117
"30","REACTOME_SMOOTH_MUSCLE_CONTRACTION",0.000960524350128327,0.0135885944826978,0.477270815362862,0.62415040905986,1.71554691056166,33
"31","REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",3.96144668565054e-09,2.72207979399702e-07,0.761460801445585,0.531138980543296,1.90919860087719,204
"32","REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",0.00487432842870139,0.0478479994735789,0.407017918923954,0.48710200896491,1.54129739998702,75
"33","REACTOME_UBIQUINOL_BIOSYNTHESIS",0.00268361989281233,0.0296740498492581,0.431707695803346,0.752185799794525,1.7056821705588,13
"34","REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS",0.00433390278629665,0.0434293175043477,0.407017918923954,0.56728509216067,1.62650174453558,40
